Low-Income Energy Affordability Data Tool Map Export (https://www.energy.gov/eere/slsc/maps/lead-tool#)
Exported On:,12/2/2020
Building Age:,Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 09; 2010+
Heating Fuel Type:,Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None
Building Type:,1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer
Rent/Own:,Renter-occupied; Owner-occupied
SMI:,0% - 30%; 30% - 60%; 60% - 80%; 80% - 100%; 100%+

Geography ID, Name,County,Tribal Areas,Avg. Annual Energy Cost
06059110113,Census Tract Census Tract 1101.13,Orange County,,1634
06059110114,Census Tract Census Tract 1101.14,Orange County,,1756
06059110115,Census Tract Census Tract 1101.15,Orange County,,1720
06059110116,Census Tract Census Tract 1101.16,Orange County,,1605
06059110117,Census Tract Census Tract 1101.17,Orange County,,1316
06059110118,Census Tract Census Tract 1101.18,Orange County,,1986
06041110100,Census Tract Census Tract 1101,Marin County,,2115
06087110100,Census Tract Census Tract 1101,Santa Cruz County,,1272
06059110201,Census Tract Census Tract 1102.01,Orange County,,1382
06059110202,Census Tract Census Tract 1102.02,Orange County,,1629
06059110203,Census Tract Census Tract 1102.03,Orange County,,1770
06041110200,Census Tract Census Tract 1102,Marin County,,2508
06087110200,Census Tract Census Tract 1102,Santa Cruz County,,1496
06059110301,Census Tract Census Tract 1103.01,Orange County,,1529
06059110302,Census Tract Census Tract 1103.02,Orange County,,1661
06059110303,Census Tract Census Tract 1103.03,Orange County,,1567
06059110304,Census Tract Census Tract 1103.04,Orange County,,1765
06087110300,Census Tract Census Tract 1103,Santa Cruz County,,971
06059110401,Census Tract Census Tract 1104.01,Orange County,,1664
06059110402,Census Tract Census Tract 1104.02,Orange County,,1415
06087110400,Census Tract Census Tract 1104,Santa Cruz County,,1393
06087110501,Census Tract Census Tract 1105.01,Santa Cruz County,,1332
06087110502,Census Tract Census Tract 1105.02,Santa Cruz County,,1357
06059110500,Census Tract Census Tract 1105,Orange County,,1190
06059110603,Census Tract Census Tract 1106.03,Orange County,,1158
06059110604,Census Tract Census Tract 1106.04,Orange County,,1544
06059110605,Census Tract Census Tract 1106.05,Orange County,,1587
06059110606,Census Tract Census Tract 1106.06,Orange County,,1156
06059110607,Census Tract Census Tract 1106.07,Orange County,,1360
06087110600,Census Tract Census Tract 1106,Santa Cruz County,,1175
06087110700,Census Tract Census Tract 1107,Santa Cruz County,,1967
06023011000,Census Tract Census Tract 110,Humboldt County,,1755
06025011000,Census Tract Census Tract 110,Imperial County,,2184
06053011000,Census Tract Census Tract 110,Monterey County,,2775
06059011000,Census Tract Census Tract 110,Orange County,,1468
06073011000,Census Tract Census Tract 110,San Diego County,,1271
06075011000,Census Tract Census Tract 110,San Francisco County,,873
06053011101,Census Tract Census Tract 111.01,Monterey County,,2096
06059011101,Census Tract Census Tract 111.01,Orange County,,1385
06071011101,Census Tract Census Tract 111.01,San Bernardino County,,3175
06079011101,Census Tract Census Tract 111.01,San Luis Obispo County,,913
06113011101,Census Tract Census Tract 111.01,Yolo County,,1798
06045011102,Census Tract Census Tract 111.02,Mendocino County,Manchester-Point Arena Rancheria,3302
06053011102,Census Tract Census Tract 111.02,Monterey County,,2154
06059011102,Census Tract Census Tract 111.02,Orange County,,1652
06071011102,Census Tract Census Tract 111.02,San Bernardino County,,3613
06079011102,Census Tract Census Tract 111.02,San Luis Obispo County,,1131
06113011102,Census Tract Census Tract 111.02,Yolo County,,1665
06079011103,Census Tract Census Tract 111.03,San Luis Obispo County,,1237
06113011103,Census Tract Census Tract 111.03,Yolo County,,1981
06041111000,Census Tract Census Tract 1110,Marin County,,1499
06037111100,Census Tract Census Tract 1111,Los Angeles County,,2532
06037111201,Census Tract Census Tract 1112.01,Los Angeles County,,2474
06037111202,Census Tract Census Tract 1112.02,Los Angeles County,,2682
06037111204,Census Tract Census Tract 1112.04,Los Angeles County,,2660
06037111205,Census Tract Census Tract 1112.05,Los Angeles County,,1935
06037111206,Census Tract Census Tract 1112.06,Los Angeles County,,2607
06037111301,Census Tract Census Tract 1113.01,Los Angeles County,,1759
06037111302,Census Tract Census Tract 1113.02,Los Angeles County,,2014
06037111400,Census Tract Census Tract 1114,Los Angeles County,,1921
06023011100,Census Tract Census Tract 111,Humboldt County,,1905
06025011100,Census Tract Census Tract 111,Imperial County,,2459
06073011100,Census Tract Census Tract 111,San Diego County,,1942
06075011100,Census Tract Census Tract 111,San Francisco County,,675
06089011100,Census Tract Census Tract 111,Shasta County,,2028
06025011201,Census Tract Census Tract 112.01,Imperial County,,2486
06025011202,Census Tract Census Tract 112.02,Imperial County,,1482
06053011202,Census Tract Census Tract 112.02,Monterey County,,1933
06053011203,Census Tract Census Tract 112.03,Monterey County,,1911
06071011203,Census Tract Census Tract 112.03,San Bernardino County,,3675
06113011203,Census Tract Census Tract 112.03,Yolo County,,2110
06053011204,Census Tract Census Tract 112.04,Monterey County,,2143
06071011204,Census Tract Census Tract 112.04,San Bernardino County,,3782
06113011204,Census Tract Census Tract 112.04,Yolo County,,1980
06071011205,Census Tract Census Tract 112.05,San Bernardino County,,3006
06113011205,Census Tract Census Tract 112.05,Yolo County,,2006
06071011206,Census Tract Census Tract 112.06,San Bernardino County,,3532
06113011206,Census Tract Census Tract 112.06,Yolo County,,2325
06089011209,Census Tract Census Tract 112.09,Shasta County,,2380
06041112100,Census Tract Census Tract 1121,Marin County,,2127
06023011200,Census Tract Census Tract 112,Humboldt County,,3000
06045011200,Census Tract Census Tract 112,Mendocino County,,2927
06059011200,Census Tract Census Tract 112,Orange County,,1368
06075011200,Census Tract Census Tract 112,San Francisco County,,889
06079011200,Census Tract Census Tract 112,San Luis Obispo County,,1253
06053011302,Census Tract Census Tract 113.02,Monterey County,,1815
06041113000,Census Tract Census Tract 1130,Marin County,,3180
06037113101,Census Tract Census Tract 1131.01,Los Angeles County,,2622
06037113102,Census Tract Census Tract 1131.02,Los Angeles County,,2659
06037113211,Census Tract Census Tract 1132.11,Los Angeles County,,2534
06037113212,Census Tract Census Tract 1132.12,Los Angeles County,,2152
06037113213,Census Tract Census Tract 1132.13,Los Angeles County,,1994
06037113231,Census Tract Census Tract 1132.31,Los Angeles County,,2972
06037113232,Census Tract Census Tract 1132.32,Los Angeles County,,2530
06037113233,Census Tract Census Tract 1132.33,Los Angeles County,,1351
06037113234,Census Tract Census Tract 1132.34,Los Angeles County,,1573
06037113235,Census Tract Census Tract 1132.35,Los Angeles County,,3257
06037113237,Census Tract Census Tract 1132.37,Los Angeles County,,2447
06037113301,Census Tract Census Tract 1133.01,Los Angeles County,,2233
06037113303,Census Tract Census Tract 1133.03,Los Angeles County,,2197
06037113321,Census Tract Census Tract 1133.21,Los Angeles County,,1359
06037113322,Census Tract Census Tract 1133.22,Los Angeles County,,2430
06037113401,Census Tract Census Tract 1134.01,Los Angeles County,,2250
06037113421,Census Tract Census Tract 1134.21,Los Angeles County,,1437
06037113422,Census Tract Census Tract 1134.22,Los Angeles County,,1978
06025011300,Census Tract Census Tract 113,Imperial County,,1948
06045011300,Census Tract Census Tract 113,Mendocino County,Pinoleville Rancheria,2122
06059011300,Census Tract Census Tract 113,Orange County,,1469
06071011300,Census Tract Census Tract 113,San Bernardino County,,3316
06073011300,Census Tract Census Tract 113,San Diego County,,2680
06075011300,Census Tract Census Tract 113,San Francisco County,,741
06079011300,Census Tract Census Tract 113,San Luis Obispo County,,1263
06089011300,Census Tract Census Tract 113,Shasta County,,1840
06113011300,Census Tract Census Tract 113,Yolo County,,2101
06059011401,Census Tract Census Tract 114.01,Orange County,,1623
06071011401,Census Tract Census Tract 114.01,San Bernardino County,,3266
06089011401,Census Tract Census Tract 114.01,Shasta County,,2659
06059011402,Census Tract Census Tract 114.02,Orange County,,1858
06089011402,Census Tract Census Tract 114.02,Shasta County,,2827
06059011403,Census Tract Census Tract 114.03,Orange County,,1438
06071011403,Census Tract Census Tract 114.03,San Bernardino County,,3767
06089011403,Census Tract Census Tract 114.03,Shasta County,,2694
06071011404,Census Tract Census Tract 114.04,San Bernardino County,,2830
06041114100,Census Tract Census Tract 1141,Marin County,,2038
06041114200,Census Tract Census Tract 1142,Marin County,,1961
06025011400,Census Tract Census Tract 114,Imperial County,,1867
06045011400,Census Tract Census Tract 114,Mendocino County,,1902
06053011400,Census Tract Census Tract 114,Monterey County,,2971
06113011400,Census Tract Census Tract 114,Yolo County,,2459
06079011501,Census Tract Census Tract 115.01,San Luis Obispo County,,1261
06053011502,Census Tract Census Tract 115.02,Monterey County,,2733
06059011502,Census Tract Census Tract 115.02,Orange County,,1295
06059011503,Census Tract Census Tract 115.03,Orange County,,1930
06059011504,Census Tract Census Tract 115.04,Orange County,,864
06079011504,Census Tract Census Tract 115.04,San Luis Obispo County,,3658
06041115000,Census Tract Census Tract 1150,Marin County,,2433
06037115101,Census Tract Census Tract 1151.01,Los Angeles County,,2724
06037115103,Census Tract Census Tract 1151.03,Los Angeles County,,1355
06037115104,Census Tract Census Tract 1151.04,Los Angeles County,,1433
06037115201,Census Tract Census Tract 1152.01,Los Angeles County,,1524
06037115202,Census Tract Census Tract 1152.02,Los Angeles County,,1850
06037115301,Census Tract Census Tract 1153.01,Los Angeles County,,2038
06037115302,Census Tract Census Tract 1153.02,Los Angeles County,,1815
06037115401,Census Tract Census Tract 1154.01,Los Angeles County,,1717
06037115403,Census Tract Census Tract 1154.03,Los Angeles County,,1873
06037115404,Census Tract Census Tract 1154.04,Los Angeles County,,2311
06023011500,Census Tract Census Tract 115,Humboldt County,,3549
06045011500,Census Tract Census Tract 115,Mendocino County,,1740
06071011500,Census Tract Census Tract 115,San Bernardino County,,3556
06089011500,Census Tract Census Tract 115,Shasta County,,2739
06113011500,Census Tract Census Tract 115,Yolo County,Rumsey Indian Rancheria,2491
06059011601,Census Tract Census Tract 116.01,Orange County,,1095
06053011602,Census Tract Census Tract 116.02,Monterey County,,2296
06059011602,Census Tract Census Tract 116.02,Orange County,,1234
06053011604,Census Tract Census Tract 116.04,Monterey County,,2819
06041116000,Census Tract Census Tract 1160,Marin County,,2336
06023011600,Census Tract Census Tract 116,Humboldt County,,2497
06025011600,Census Tract Census Tract 116,Imperial County,,1805
06045011600,Census Tract Census Tract 116,Mendocino County,,1708
06071011600,Census Tract Census Tract 116,San Bernardino County,,2243
06079011600,Census Tract Census Tract 116,San Luis Obispo County,,1793
06089011600,Census Tract Census Tract 116,Shasta County,,2647
06079011701,Census Tract Census Tract 117.01,San Luis Obispo County,,1519
06089011701,Census Tract Census Tract 117.01,Shasta County,,2784
06089011702,Census Tract Census Tract 117.02,Shasta County,,1572
06089011703,Census Tract Census Tract 117.03,Shasta County,,2561
06079011704,Census Tract Census Tract 117.04,San Luis Obispo County,,1512
06059011707,Census Tract Census Tract 117.07,Orange County,,1523
06059011708,Census Tract Census Tract 117.08,Orange County,,1337
06059011709,Census Tract Census Tract 117.09,Orange County,,1993
06059011710,Census Tract Census Tract 117.10,Orange County,,1811
06059011711,Census Tract Census Tract 117.11,Orange County,,1097
06059011712,Census Tract Census Tract 117.12,Orange County,,1454
06059011714,Census Tract Census Tract 117.14,Orange County,,1018
06059011715,Census Tract Census Tract 117.15,Orange County,,1691
06059011716,Census Tract Census Tract 117.16,Orange County,,1898
06059011717,Census Tract Census Tract 117.17,Orange County,,1887
06059011718,Census Tract Census Tract 117.18,Orange County,,2023
06059011720,Census Tract Census Tract 117.20,Orange County,,1201
06059011721,Census Tract Census Tract 117.21,Orange County,,1149
06059011722,Census Tract Census Tract 117.22,Orange County,,1404
06041117000,Census Tract Census Tract 1170,Marin County,,2194
06037117101,Census Tract Census Tract 1171.01,Los Angeles County,,1754
06037117102,Census Tract Census Tract 1171.02,Los Angeles County,,2149
06037117201,Census Tract Census Tract 1172.01,Los Angeles County,,1704
06037117202,Census Tract Census Tract 1172.02,Los Angeles County,,2454
06037117301,Census Tract Census Tract 1173.01,Los Angeles County,,2577
06037117302,Census Tract Census Tract 1173.02,Los Angeles County,,2407
06037117303,Census Tract Census Tract 1173.03,Los Angeles County,,2513
06037117404,Census Tract Census Tract 1174.04,Los Angeles County,,2460
06037117405,Census Tract Census Tract 1174.05,Los Angeles County,,1154
06037117407,Census Tract Census Tract 1174.07,Los Angeles County,,1087
06037117408,Census Tract Census Tract 1174.08,Los Angeles County,,1392
06037117510,Census Tract Census Tract 1175.10,Los Angeles County,,1481
06037117520,Census Tract Census Tract 1175.20,Los Angeles County,,1268
06037117530,Census Tract Census Tract 1175.30,Los Angeles County,,1379
06025011700,Census Tract Census Tract 117,Imperial County,,1954
06045011700,Census Tract Census Tract 117,Mendocino County,Guidiville Rancheria and Off-Reservation Trust Land,2770
06053011700,Census Tract Census Tract 117,Monterey County,,2821
06071011700,Census Tract Census Tract 117,San Bernardino County,,2624
06075011700,Census Tract Census Tract 117,San Francisco County,,601
06025011801,Census Tract Census Tract 118.01,Imperial County,,2185
06089011801,Census Tract Census Tract 118.01,Shasta County,,3380
06025011802,Census Tract Census Tract 118.02,Imperial County,,1781
06053011802,Census Tract Census Tract 118.02,Monterey County,,2269
06073011802,Census Tract Census Tract 118.02,San Diego County,,1089
06089011802,Census Tract Census Tract 118.02,Shasta County,,3537
06025011803,Census Tract Census Tract 118.03,Imperial County,,2467
06089011803,Census Tract Census Tract 118.03,Shasta County,,2899
06041118100,Census Tract Census Tract 1181,Marin County,,2702
06045011800,Census Tract Census Tract 118,Mendocino County,Hopland Rancheria and Off-Reservation Trust Land,3193
06071011800,Census Tract Census Tract 118,San Bernardino County,,2357
